START | Pos: [7.15886, -0.16933, -2.1896] | Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [7.1589, -0.1693, -2.1896], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [10.6854, -3.1693, -0.0629], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [10.9354, -3.1693, -0.0629], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [11.1854, -3.1693, -0.0629], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [11.4354, -3.1693, -0.0629], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [11.6854, -3.1693, -0.0629], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [11.9354, -3.1693, -0.0630], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [11.9354, -3.1693, -0.0630], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [11.9354, -3.1693, -0.0630], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [11.9354, -3.1693, -0.0630], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [11.9355, -3.1693, 0.1870], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [11.9355, -3.1693, 0.4370], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [11.9355, -3.1693, 0.6870], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [11.9355, -3.1693, 0.6870], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.8105, -3.1693, 0.9036], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.6855, -3.1693, 1.1201], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.5605, -3.1693, 1.3366], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.4355, -3.1693, 1.5531], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.2325, -3.1693, 1.6136], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [11.0459, -3.1693, 1.7069], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.8548, -3.1693, 1.8242], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.7008, -3.1693, 2.0448], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.5758, -3.1693, 2.2614], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.4509, -3.1693, 2.4779], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.3259, -3.1693, 2.6944], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.1874, -3.1693, 2.7429], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [10.0460, -3.1693, 2.7543], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.9046, -3.1693, 2.7656], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.7632, -3.1693, 2.7769], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [9.6354, -3.1693, 2.7871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.3854, -3.1693, 2.6871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [9.1354, -3.1693, 2.6871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.8854, -3.1693, 2.6871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.6354, -3.1693, 2.6871], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [8.3854, -3.1693, 2.6872], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [8.3854, -3.1693, 2.6872], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [8.1689, -3.1693, 2.5622], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.9524, -3.1693, 2.4372], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.7359, -3.1693, 2.3122], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.5194, -3.1693, 2.1872], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.3029, -3.1693, 2.0622], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [7.0864, -3.1693, 1.9372], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [6.8699, -3.1693, 1.8122], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [6.8699, -3.1693, 1.8122], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.6199, -3.1693, 1.8122], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.3699, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [6.1199, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.8699, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.6199, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.3699, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [5.1199, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [4.8699, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [4.6199, -3.1693, 1.8123], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [4.3699, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [4.1199, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [3.8699, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [3.6199, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [3.3699, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [3.1199, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [2.8699, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [2.6199, -3.1693, 1.8124], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [2.3699, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [2.1199, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [1.8699, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [1.6199, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [1.3699, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [1.1199, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.8699, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.6199, -3.1693, 1.8125], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.3699, -3.1693, 1.8126], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.3699, -3.1693, 1.8126], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.3699, -3.1693, 1.8126], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [0.2448, -3.1693, 1.5961], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [0.1198, -3.1693, 1.3796], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-0.0052, -3.1693, 1.1631], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-0.1302, -3.1693, 0.9466], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-0.2552, -3.1693, 0.7301], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-0.3802, -3.1693, 0.5136], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-0.4455, -3.1693, 0.2896], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
stop, Pos: [-0.4455, -3.1693, 0.2896], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
