START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-19.7526, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-20.0026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-20.2526, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-20.5026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-20.7526, 0.1219, -3.9047], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-20.5361, 0.1219, -3.7797], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-20.4111, 0.1219, -3.5632], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-20.4111, 0.1219, -3.5632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-20.4111, 0.1219, -3.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-20.4111, 0.1219, -3.5632], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-20.1945, 0.1219, -3.6882], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.9780, 0.1219, -3.8132], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.7615, 0.1219, -3.9382], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.5450, 0.1219, -4.0632], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.3285, 0.1219, -3.9382], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.3285, 0.1219, -3.4382], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.3285, 0.1219, -3.1882], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-19.3285, 0.1219, -3.4382], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.3285, 0.1219, -3.6882], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.3285, 0.1219, -3.9382], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.3285, 0.1219, -4.1882], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.3285, 0.1219, -4.4382], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.3285, 0.1219, -4.6882], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-19.1120, 0.1219, -4.5632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-18.8955, 0.1219, -4.4382], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-18.6790, 0.1219, -4.3132], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.4625, 0.1219, -4.1882], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-18.3375, 0.1219, -3.9717], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.3375, 0.1219, -3.9717], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.3375, 0.1219, -3.9717], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.3375, 0.1219, -3.9717], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.3375, 0.1219, -3.9717], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.2125, 0.1219, -4.1882], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-18.0875, 0.1219, -4.4047], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.9625, 0.1219, -4.6212], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.8375, 0.1219, -4.8377], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.7125, 0.1219, -5.0542], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.5875, 0.1219, -5.2707], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.4625, 0.1219, -5.4872], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.3375, 0.1219, -5.7038], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.2125, 0.1219, -5.9203], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-17.0875, 0.1219, -6.1368], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.9625, 0.1219, -6.3533], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.8375, 0.1219, -6.5698], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7125, 0.1219, -7.0363], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7125, 0.1219, -7.2863], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7125, 0.1219, -7.5363], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.7125, 0.1219, -7.7863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -7.5363], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -7.2863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -7.0363], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -6.7863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -6.5363], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -6.2863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -6.0363], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -5.7863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -5.5363], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-16.7125, 0.1219, -5.2863], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.5875, 0.1219, -5.5028], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.4625, 0.1219, -5.7193], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.3375, 0.1219, -5.9358], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.2125, 0.1219, -6.1523], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-16.0875, 0.1219, -6.3688], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-15.8710, 0.1219, -6.4938], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.6210, 0.1219, -6.4938], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-15.6210, 0.1219, -6.4938], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-15.6210, 0.1219, -6.4938], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-15.6210, 0.1219, -6.4938], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-15.6210, 0.1219, -6.4938], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-15.7460, 0.1219, -6.7103], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-15.8710, 0.1219, -6.9268], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-15.9960, 0.1219, -7.1433], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-16.1210, 0.1219, -7.3598], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-16.1210, 0.1219, -7.3598], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-16.1210, 0.1219, -7.3598], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-16.1210, 0.1219, -7.3598], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-16.1210, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.8710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.6210, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.3710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-15.1210, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-14.8710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-14.6210, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-14.3710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.6210, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.8710, 0.1219, -7.3598], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.8710, 0.1219, -7.3598], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.0875, 0.1219, -7.2348], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.3040, 0.1219, -7.1098], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.5205, 0.1219, -6.9848], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-15.7370, 0.1219, -6.8598], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-15.7370, 0.1219, -6.8598], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-15.8620, 0.1219, -6.6433], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-15.9870, 0.1219, -6.4268], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-16.1120, 0.1219, -6.2103], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-16.1120, 0.1219, -6.2103], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.3285, 0.1219, -6.0853], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.5450, 0.1219, -5.9603], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-16.7615, 0.1219, -5.8353], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-16.7615, 0.1219, -5.8353], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-16.8865, 0.1219, -5.6188], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-17.0115, 0.1219, -5.4023], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-17.0115, 0.1219, -5.4023], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.2280, 0.1219, -5.2773], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.4445, 0.1219, -5.1523], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.6611, 0.1219, -5.0273], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-17.8776, 0.1219, -4.9023], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.0941, 0.1219, -4.7773], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.3106, 0.1219, -4.6523], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.5271, 0.1219, -4.5273], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.7436, 0.1219, -4.4023], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-18.9601, 0.1219, -4.2773], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.1766, 0.1219, -4.1523], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.3931, 0.1219, -4.0273], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
