START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.1152, 0.1219, 0.0839], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.2402, 0.1219, -0.1326], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.3652, 0.1219, -0.3491], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.4902, 0.1219, -0.5656], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.6152, 0.1219, -0.7821], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.7402, 0.1219, -0.9986], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.8652, 0.1219, -1.2152], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [2.6487, 0.1219, -1.0902], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.6487, 0.1219, -1.0902], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.3652, 0.1219, -0.9652], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [2.5817, 0.1219, -0.8402], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.8317, 0.1219, -0.8402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [2.6152, 0.1219, -0.9652], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [2.3987, 0.1219, -1.0902], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [2.1822, 0.1219, -1.2152], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.9657, 0.1219, -1.3402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.7492, 0.1219, -1.4652], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.5327, 0.1219, -1.5902], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [1.3162, 0.1219, -1.7152], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.4412, 0.1219, -1.4986], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.5662, 0.1219, -1.2821], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.6912, 0.1219, -1.0656], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [1.6912, 0.1219, -1.0656], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [1.9077, 0.1219, -0.9406], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [2.1242, 0.1219, -0.8156], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.3407, 0.1219, -0.6906], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.2157, 0.1219, -0.4741], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.0907, 0.1219, -0.2576], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.9657, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [1.9657, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [1.9657, 0.1219, 0.2089], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.9657, 0.1219, 0.4589], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.1822, 0.1219, 0.3339], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.3987, 0.1219, 0.2089], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.6152, 0.1219, 0.0839], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.4902, 0.1219, 0.3004], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [2.3652, 0.1219, 0.0839], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [2.2402, 0.1219, -0.1326], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [2.1152, 0.1219, -0.3491], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [1.9902, 0.1219, -0.5656], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [1.9902, 0.1219, -0.3156], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.7737, 0.1219, -0.4406], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.5572, 0.1219, -0.5656], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.3407, 0.1219, -0.6906], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [1.3407, 0.1219, -0.6906], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [1.3407, 0.1219, -0.6906], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.3407, 0.1219, -0.6906], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.3407, 0.1219, -0.6906], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.3407, 0.1219, -0.4406], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.3407, 0.1219, -0.1906], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.3407, 0.1219, 0.0594], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.3407, 0.1219, 0.3094], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [1.3407, 0.1219, 0.5594], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [1.3407, 0.1219, 0.5594], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [1.3407, 0.1219, 0.5594], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [1.3407, 0.1219, 0.5594], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.3407, 0.1219, 0.5594], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.5572, 0.1219, 0.4344], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.7737, 0.1219, 0.3094], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.9902, 0.1219, 0.1844], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.2067, 0.1219, 0.0594], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [2.0817, 0.1219, 0.2759], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.9567, 0.1219, 0.4924], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.8317, 0.1219, 0.7089], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.7067, 0.1219, 0.9254], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.5817, 0.1219, 1.1419], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.4567, 0.1219, 1.3584], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.3317, 0.1219, 1.5749], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.2067, 0.1219, 1.7914], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [1.0817, 0.1219, 2.0079], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
