START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.4304, 0.0935, 9.7753], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.6469, 0.0935, 9.9003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.8634, 0.0935, 10.0253], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.7384, 0.0935, 10.4918], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-12.7384, 0.0935, 10.2418], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.7384, 0.0935, 9.9918], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-12.4884, 0.0935, 9.9918], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.4884, 0.0935, 9.9918], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.2719, 0.0935, 10.1168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.5219, 0.0935, 10.1168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.5219, 0.0935, 10.1168], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.5219, 0.0935, 10.1168], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.6469, 0.0935, 9.9003], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.7719, 0.0935, 9.6838], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.5219, 0.0935, 9.6838], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2719, 0.0935, 9.6838], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.2719, 0.0935, 9.6838], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-12.0554, 0.0935, 9.8088], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.8389, 0.0935, 9.9338], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.6224, 0.0935, 10.0588], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.6224, 0.0935, 10.0588], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-11.4974, 0.0935, 10.2753], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.4974, 0.0935, 10.2753], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.2809, 0.0935, 10.4003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.2809, 0.0935, 10.4003], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-11.1559, 0.0935, 10.6168], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.1559, 0.0935, 10.6168], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.1559, 0.0935, 10.6168], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.1559, 0.0935, 10.6168], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.1559, 0.0935, 10.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.4059, 0.0935, 10.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.6559, 0.0935, 10.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.9059, 0.0935, 10.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.1559, 0.0935, 10.6168], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.1559, 0.0935, 10.6168], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.3724, 0.0935, 10.4918], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.3724, 0.0935, 10.4918], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.4974, 0.0935, 10.2753], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.7139, 0.0935, 10.1503], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.7139, 0.0935, 10.1503], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-12.8389, 0.0935, 9.9338], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.9639, 0.0935, 9.7172], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.0889, 0.0935, 9.5007], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-13.0889, 0.0935, 9.7507], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.0889, 0.0935, 9.7507], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.0889, 0.0935, 9.7507], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.0889, 0.0935, 9.7507], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.3389, 0.0935, 9.7507], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.3389, 0.0935, 9.7507], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5554, 0.0935, 9.6257], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.7719, 0.0935, 9.5007], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.9884, 0.0935, 9.3757], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.9884, 0.0935, 9.3757], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.9884, 0.0935, 9.3757], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.9884, 0.0935, 9.3757], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.9884, 0.0935, 9.3757], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.7719, 0.0935, 9.2507], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.5554, 0.0935, 9.1257], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.3389, 0.0935, 9.0007], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.3389, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.0889, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.8389, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.5889, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.5889, 0.0935, 9.0007], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.5889, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.3389, 0.0935, 9.0007], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.3389, 0.0935, 9.0007], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.1224, 0.0935, 8.8757], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.1224, 0.0935, 8.8757], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.8724, 0.0935, 8.8757], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.8724, 0.0935, 8.8757], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.6559, 0.0935, 8.7507], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.7809, 0.0935, 8.9672], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.9059, 0.0935, 9.1838], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.0309, 0.0935, 9.4003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.1559, 0.0935, 9.6168], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.2809, 0.0935, 9.8333], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.4059, 0.0935, 10.0498], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.5309, 0.0935, 10.2663], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-12.5309, 0.0935, 10.0163], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-12.5309, 0.0935, 9.7663], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.5309, 0.0935, 9.7663], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.4059, 0.0935, 9.5498], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.2809, 0.0935, 9.3333], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.1559, 0.0935, 9.1168], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.0309, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2809, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.5309, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7809, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0309, 0.0935, 8.9003], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.8144, 0.0935, 8.7753], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.5979, 0.0935, 8.6503], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.3814, 0.0935, 8.5253], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.3814, 0.0935, 8.5253], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.3814, 0.0935, 8.5253], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.3814, 0.0935, 8.5253], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.3814, 0.0935, 8.5253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 8.7753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 9.0253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 9.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 9.5253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 9.7753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 10.0253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 10.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.3814, 0.0935, 10.5253], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-12.3814, 0.0935, 10.2753], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-12.3814, 0.0935, 10.0253], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.3814, 0.0935, 10.0253], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.2564, 0.0935, 9.8088], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.2564, 0.0935, 10.0588], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.2564, 0.0935, 10.0588], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.2564, 0.0935, 10.0588], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.2564, 0.0935, 10.0588], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.2564, 0.0935, 10.0588], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.4729, 0.0935, 9.9338], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.6894, 0.0935, 9.8088], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.9059, 0.0935, 9.6838], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.1224, 0.0935, 9.5588], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.9974, 0.0935, 9.7753], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
